slang,formal,context,category1,category2,category3
pke,pakai,@shalihahmoslem  Bnyak omong lu... Urus aj ortu lu .. Dasar buruk hati... Ga tau hidup org kyak gmn pke ikutan komentar.. Mending klo koment lu it baik.. koment lu tuh sok tau bnget .. ?,abreviasi,monoftongisasi,0
klo,kalo,@shalihahmoslem  Bnyak omong lu... Urus aj ortu lu .. Dasar buruk hati... Ga tau hidup org kyak gmn pke ikutan komentar.. Mending klo koment lu it baik.. koment lu tuh sok tau bnget .. ?,zeroisasi,0,0
koment,komentar,@shalihahmoslem  Bnyak omong lu... Urus aj ortu lu .. Dasar buruk hati... Ga tau hidup org kyak gmn pke ikutan komentar.. Mending klo koment lu it baik.. koment lu tuh sok tau bnget .. ?,abreviasi,0,0
it,itu,@shalihahmoslem  Bnyak omong lu... Urus aj ortu lu .. Dasar buruk hati... Ga tau hidup org kyak gmn pke ikutan komentar.. Mending klo koment lu it baik.. koment lu tuh sok tau bnget .. ?,abreviasi,0,0
koment,komentar,@shalihahmoslem  Bnyak omong lu... Urus aj ortu lu .. Dasar buruk hati... Ga tau hidup org kyak gmn pke ikutan komentar.. Mending klo koment lu it baik.. koment lu tuh sok tau bnget .. ?,abreviasi,0,0
bnget,banget,@shalihahmoslem  Bnyak omong lu... Urus aj ortu lu .. Dasar buruk hati... Ga tau hidup org kyak gmn pke ikutan komentar.. Mending klo koment lu it baik.. koment lu tuh sok tau bnget .. ?,abreviasi,0,0
ama,sama,I like it ka Caca :* bangga deh ama ka Caca berbakti ama orang tua :D,zeroisasi,0,0
bgt,banget,setuju bgt ma captionnya @marshanda99,abreviasi,0,0
ma,sama,setuju bgt ma captionnya @marshanda99,zeroisasi,0,0
bgt,banget,Nice bgt ka chacha @marshanda99,abreviasi,0,0
bgt,banget,Follback ka aku ngfans bgt ama kka dri flm bidadari ampe skrang @marshanda99,abreviasi,0,0
ama,sama,Follback ka aku ngfans bgt ama kka dri flm bidadari ampe skrang @marshanda99,zeroisasi,0,0
kka,kakak,Follback ka aku ngfans bgt ama kka dri flm bidadari ampe skrang @marshanda99,abreviasi,0,0
dri,dari,Follback ka aku ngfans bgt ama kka dri flm bidadari ampe skrang @marshanda99,abreviasi,0,0
flm,film,Follback ka aku ngfans bgt ama kka dri flm bidadari ampe skrang @marshanda99,abreviasi,0,0
ampe,sampai,Follback ka aku ngfans bgt ama kka dri flm bidadari ampe skrang @marshanda99,zeroisasi,monoftongisasi,0
skrang,sekarang,Follback ka aku ngfans bgt ama kka dri flm bidadari ampe skrang @marshanda99,abreviasi,0,0
pake,pakai,"pake ganteng mb,,kalok adek2 mu,,mirip ibumu jd beda sndri dr km,,km cantik mancung",monoftongisasi,0,0
mb,mbak,"pake ganteng mb,,kalok adek2 mu,,mirip ibumu jd beda sndri dr km,,km cantik mancung",abreviasi,0,0
kalok,kalo,"pake ganteng mb,,kalok adek2 mu,,mirip ibumu jd beda sndri dr km,,km cantik mancung",anaptiksis,0,0
adek2,adek-adek,"pake ganteng mb,,kalok adek2 mu,,mirip ibumu jd beda sndri dr km,,km cantik mancung",reduplikasi,0,0
jd,jadi,"pake ganteng mb,,kalok adek2 mu,,mirip ibumu jd beda sndri dr km,,km cantik mancung",abreviasi,0,0
sndri,sendiri,"pake ganteng mb,,kalok adek2 mu,,mirip ibumu jd beda sndri dr km,,km cantik mancung",abreviasi,0,0
dr,dari,"pake ganteng mb,,kalok adek2 mu,,mirip ibumu jd beda sndri dr km,,km cantik mancung",abreviasi,0,0
km,kamu,"pake ganteng mb,,kalok adek2 mu,,mirip ibumu jd beda sndri dr km,,km cantik mancung",abreviasi,0,0
km,kamu,"pake ganteng mb,,kalok adek2 mu,,mirip ibumu jd beda sndri dr km,,km cantik mancung",abreviasi,0,0
rb,ribu,Tas kanvas cuma 19rb cek dulu,abreviasi,0,0
kk,kakak,Sip kk,abreviasi,0,0
tteh,teteh,Tteh knpa gak loncatt aja????,abreviasi,0,0
knpa,kenapa,Tteh knpa gak loncatt aja????,abreviasi,0,0
gak,enggak,Tteh knpa gak loncatt aja????,zeroisasi,0,0
loncatt,loncat,Tteh knpa gak loncatt aja????,elongasi,0,0
aja,saja,Tteh knpa gak loncatt aja????,zeroisasi,0,0
hampasss,hempas,Hampasss Datang Lagiii Cantiiik @princessyahrini,elongasi,modifikasi vokal,0
lagiii,lagi,Hampasss Datang Lagiii Cantiiik @princessyahrini,elongasi,0,0
cantiiik,cantik,Hampasss Datang Lagiii Cantiiik @princessyahrini,elongasi,0,0
dlu,dulu,@veliciahart I muntah dlu ya,abreviasi,0,0
kt,kita,Kt shoot kyk gini aja @veliciahart @ibabellee @zorayaparlautan @agnesjap @avery_laird @michelleongah30,abreviasi,0,0
kyk,kayak,Kt shoot kyk gini aja @veliciahart @ibabellee @zorayaparlautan @agnesjap @avery_laird @michelleongah30,abreviasi,0,0
gini,begini,Kt shoot kyk gini aja @veliciahart @ibabellee @zorayaparlautan @agnesjap @avery_laird @michelleongah30,abreviasi,0,0
aja,saja,Kt shoot kyk gini aja @veliciahart @ibabellee @zorayaparlautan @agnesjap @avery_laird @michelleongah30,zeroisasi,0,0
yaa,ya,@zorayaparlautan siapa yaa ?,elongasi,0,0
cantikk,cantik,cantikk tehh ?,elongasi,0,0
tehh,teh,cantikk tehh ?,elongasi,0,0
bunga2,bunga-bunga,@shiena_handmade ini een bunga2 haha,reduplikasi,0,0
apaaan,apaan,?????? Apaaan lagiii ini ampuuunn daaah ???,elongasi,0,0
lagiii,lagi,?????? Apaaan lagiii ini ampuuunn daaah ???,elongasi,0,0
ampuuunn,ampun,?????? Apaaan lagiii ini ampuuunn daaah ???,elongasi,0,0
daaah,dah,?????? Apaaan lagiii ini ampuuunn daaah ???,elongasi,0,0
skali,sekali,Ente hobi skali stalking mantan ane hehee @topansupertramp,zeroisasi,0,0
yg,yang,"Tau dah yg ngepen sma sosiologi, eh.. sosialita haha @topansupertramp",abreviasi,0,0
sma,sama,"Tau dah yg ngepen sma sosiologi, eh.. sosialita haha @topansupertramp",abreviasi,0,0
gini,begini,@nerafarfalla gini dong mi sekali-kali wkwkwk,abreviasi,0,0
bangetttttt,banget,Kak syahrini cantik bangetttttt:-D,elongasi,0,0
ituh,itu,Bobo seperti ituh-_-,anaptiksis,0,0
cantikk,cantik,Cantikk cantikk cantiiikk :),elongasi,0,0
cantikk,cantik,Cantikk cantikk cantiiikk :),elongasi,0,0
cantiiikk,cantik,Cantikk cantikk cantiiikk :),elongasi,0,0
udh,sudah,gila udh 56w serasanya msh baru wkwkw @olgabelinda,abreviasi,0,0
msh,masih,gila udh 56w serasanya msh baru wkwkw @olgabelinda,abreviasi,0,0
bgt,banget,Sexy bgt ya.... @faza_15,abreviasi,0,0
bgt,banget,Suka bgt @okaahmad_,abreviasi,0,0
gak,enggak,Gak usah tag video ke aku percuma gak akan bisa diliat beda hp nya sama hp km mah ngabret liat apa apa juga ??? @chitra.nabila,zeroisasi,0,0
gak,enggak,Gak usah tag video ke aku percuma gak akan bisa diliat beda hp nya sama hp km mah ngabret liat apa apa juga ??? @chitra.nabila,zeroisasi,0,0
diliat,dilihat,Gak usah tag video ke aku percuma gak akan bisa diliat beda hp nya sama hp km mah ngabret liat apa apa juga ??? @chitra.nabila,zeroisasi,0,0
km,kamu,Gak usah tag video ke aku percuma gak akan bisa diliat beda hp nya sama hp km mah ngabret liat apa apa juga ??? @chitra.nabila,abreviasi,0,0
liat,lihat,Gak usah tag video ke aku percuma gak akan bisa diliat beda hp nya sama hp km mah ngabret liat apa apa juga ??? @chitra.nabila,zeroisasi,0,0
kereen,keren,Kereen suaranyaaaaaa,elongasi,0,0
suaranyaaaaaa,suaranya,Kereen suaranyaaaaaa,elongasi,0,0
bener2,benar-benar,Bener2 idoolaaa,reduplikasi,modifikasi vokal,0
idoolaaa,idola,Bener2 idoolaaa,elongasi,0,0
ga,enggak,@oryzzay ga bisa ga keren kayanya,abreviasi,zeroisasi,0
ga,enggak,@oryzzay ga bisa ga keren kayanya,abreviasi,zeroisasi,0
udah,sudah,"Yampun taraaaaa, udah aktingnya paling bisa bgt, suaranya oke pake bangettt pulaa ckck... kalah sama penyanyi2 beneran yg terkadang hanyalah aji mumpung hahaha",zeroisasi,0,0
bgt,banget,"Yampun taraaaaa, udah aktingnya paling bisa bgt, suaranya oke pake bangettt pulaa ckck... kalah sama penyanyi2 beneran yg terkadang hanyalah aji mumpung hahaha",abreviasi,0,0
pake,pakai,"Yampun taraaaaa, udah aktingnya paling bisa bgt, suaranya oke pake bangettt pulaa ckck... kalah sama penyanyi2 beneran yg terkadang hanyalah aji mumpung hahaha",monoftongisasi,0,0
bangettt,banget,"Yampun taraaaaa, udah aktingnya paling bisa bgt, suaranya oke pake bangettt pulaa ckck... kalah sama penyanyi2 beneran yg terkadang hanyalah aji mumpung hahaha",elongasi,0,0
pulaa,pula,"Yampun taraaaaa, udah aktingnya paling bisa bgt, suaranya oke pake bangettt pulaa ckck... kalah sama penyanyi2 beneran yg terkadang hanyalah aji mumpung hahaha",elongasi,0,0
penyanyi2,penyanyi-penyanyi,"Yampun taraaaaa, udah aktingnya paling bisa bgt, suaranya oke pake bangettt pulaa ckck... kalah sama penyanyi2 beneran yg terkadang hanyalah aji mumpung hahaha",reduplikasi,0,0
beneran,benaran,"Yampun taraaaaa, udah aktingnya paling bisa bgt, suaranya oke pake bangettt pulaa ckck... kalah sama penyanyi2 beneran yg terkadang hanyalah aji mumpung hahaha",modifikasi vokal,0,0
yg,yang,"Yampun taraaaaa, udah aktingnya paling bisa bgt, suaranya oke pake bangettt pulaa ckck... kalah sama penyanyi2 beneran yg terkadang hanyalah aji mumpung hahaha",abreviasi,0,0
wiih,wih,@heyhanata @bosmaltal @rizqyajuwita wiih iyaa demi apaa miriip euy ? wkwkwk,elongasi,0,0
iyaa,iya,@heyhanata @bosmaltal @rizqyajuwita wiih iyaa demi apaa miriip euy ? wkwkwk,elongasi,0,0
apaa,apa,@heyhanata @bosmaltal @rizqyajuwita wiih iyaa demi apaa miriip euy ? wkwkwk,elongasi,0,0
miriip,mirip,@heyhanata @bosmaltal @rizqyajuwita wiih iyaa demi apaa miriip euy ? wkwkwk,elongasi,0,0
tp,tapi,bagus suaranya. tp lbh baik jd aktor aja. mungkin bs sekalian jd penyanyi soundtrack filmnya. hehe,abreviasi,0,0
lbh,lebih,bagus suaranya. tp lbh baik jd aktor aja. mungkin bs sekalian jd penyanyi soundtrack filmnya. hehe,abreviasi,0,0
jd,jadi,bagus suaranya. tp lbh baik jd aktor aja. mungkin bs sekalian jd penyanyi soundtrack filmnya. hehe,abreviasi,0,0
aja,saja,bagus suaranya. tp lbh baik jd aktor aja. mungkin bs sekalian jd penyanyi soundtrack filmnya. hehe,zeroisasi,0,0
bs,bisa,bagus suaranya. tp lbh baik jd aktor aja. mungkin bs sekalian jd penyanyi soundtrack filmnya. hehe,abreviasi,0,0
jd,jadi,bagus suaranya. tp lbh baik jd aktor aja. mungkin bs sekalian jd penyanyi soundtrack filmnya. hehe,abreviasi,0,0
emang,memang,Emang bagus ternyata suaranya @ayavailable90,zeroisasi,0,0
blm,belum,@cindy_reswita iya. Blm bisa move on dr film itu yah..huhu,abreviasi,0,0
dr,dari,@cindy_reswita iya. Blm bisa move on dr film itu yah..huhu,abreviasi,0,0
yah,ya,@cindy_reswita iya. Blm bisa move on dr film itu yah..huhu,anaptiksis,0,0
uhhh,uh,Uhhh,elongasi,0,0
bet,banget,@herrubowh ih suka bet suaranya,abreviasi,0,0
kaaaa,kak,Hbd kaaaa?,elongasi,zeroisasi,0
kaa,kak,HBD kaa aku sayanggg kaa achaaa ????????,zeroisasi,elongasi,0
sayanggg,sayang,HBD kaa aku sayanggg kaa achaaa ????????,elongasi,0,0
kaa,kak,HBD kaa aku sayanggg kaa achaaa ????????,zeroisasi,elongasi,0
liat,lihat,Nih @citchan26 @ifa_alfahrezi @haliaisyah  liat ada si @aassetya,zeroisasi,0,0
allaahh,allah,Lahh iya ada @aassetya ?? masya allaahh @haliaisyah @dwipratiwiw @ifa_alfahrezi,elongasi,0,0
ajahhh,saja,FOLLOWERSSS CUMA5RIBUAN AJAHHH JOOX VIPPP 10RIBUA AJAAA ????,elongasi,zeroisasi,anaptiksis
ajaaa,saja,FOLLOWERSSS CUMA5RIBUAN AJAHHH JOOX VIPPP 10RIBUA AJAAA ????,zeroisasi,elongasi,0
trims,terima kasih,kunjungi@beautyperfectHerbal yang mau turun berat badan nya 3-15kg konsultasikan sekarang juga pin.bbm.com/5CE1D1BB WA:089625237492  trims banyak yah ^_^,akronim,0,0
yah,ya,kunjungi@beautyperfectHerbal yang mau turun berat badan nya 3-15kg konsultasikan sekarang juga pin.bbm.com/5CE1D1BB WA:089625237492  trims banyak yah ^_^,anaptiksis,0,0
dehat,sehat,Hbd @septriasaacha semoga panjang umur dilimpahkan rezekinya & dehat selalu aminnnnn,salah ketik,0,0
aminnnnn,amin,Hbd @septriasaacha semoga panjang umur dilimpahkan rezekinya & dehat selalu aminnnnn,elongasi,0,0
bgt,banget,"Happy birthday ka acha , cantik bgt",abreviasi,0,0
bgt,banget,cantik bgt ka achaaa ????,abreviasi,0,0
salammmm,salam,"Salammmm @septriasaacha wishing u Happy Birthday ya, semoga hari ni menjadi hari2 yg lebih baik dari sebelum, sihat walafiat selalu di samping keluarga, bertambah rezeki dan sukses dan  di berkati dilindungi Allah swt.., Aminnn ????????",elongasi,0,0
hari2,hari-hari,"Salammmm @septriasaacha wishing u Happy Birthday ya, semoga hari ni menjadi hari2 yg lebih baik dari sebelum, sihat walafiat selalu di samping keluarga, bertambah rezeki dan sukses dan  di berkati dilindungi Allah swt.., Aminnn ????????",reduplikasi,0,0
yg,yang,"Salammmm @septriasaacha wishing u Happy Birthday ya, semoga hari ni menjadi hari2 yg lebih baik dari sebelum, sihat walafiat selalu di samping keluarga, bertambah rezeki dan sukses dan  di berkati dilindungi Allah swt.., Aminnn ????????",abreviasi,0,0
sihat,sehat,"Salammmm @septriasaacha wishing u Happy Birthday ya, semoga hari ni menjadi hari2 yg lebih baik dari sebelum, sihat walafiat selalu di samping keluarga, bertambah rezeki dan sukses dan  di berkati dilindungi Allah swt.., Aminnn ????????",modifikasi vokal,0,0
aminnn,amin,"Salammmm @septriasaacha wishing u Happy Birthday ya, semoga hari ni menjadi hari2 yg lebih baik dari sebelum, sihat walafiat selalu di samping keluarga, bertambah rezeki dan sukses dan  di berkati dilindungi Allah swt.., Aminnn ????????",elongasi,0,0
yg,yang,"Bosen sama jajanan yg itu itu aja? cobain deh ""Kebab Mini Pasundan"" frozen. Dijamin ketagihan! Tersedia dua rasa: original dan pedas. Isi 10 pcs. Yuk langsung cek ig kita ?",abreviasi,0,0
aja,saja,"Bosen sama jajanan yg itu itu aja? cobain deh ""Kebab Mini Pasundan"" frozen. Dijamin ketagihan! Tersedia dua rasa: original dan pedas. Isi 10 pcs. Yuk langsung cek ig kita ?",zeroisasi,0,0
pengen,pengin,Pengen punya kulit kinclong bebas jerawat ? mau punya tinggi badan yg ideal ? ayoo konsultasikan langsung ke ahlinya follow ig nya@montirherbal  dan invite pin :D098054A konsultasi gratis dan free ongkir untuk minggu ini ???,modifikasi vokal,0,0
yg,yang,Pengen punya kulit kinclong bebas jerawat ? mau punya tinggi badan yg ideal ? ayoo konsultasikan langsung ke ahlinya follow ig nya@montirherbal  dan invite pin :D098054A konsultasi gratis dan free ongkir untuk minggu ini ???,abreviasi,0,0
ayoo,ayo,Pengen punya kulit kinclong bebas jerawat ? mau punya tinggi badan yg ideal ? ayoo konsultasikan langsung ke ahlinya follow ig nya@montirherbal  dan invite pin :D098054A konsultasi gratis dan free ongkir untuk minggu ini ???,elongasi,0,0
buruann,buruan,MENJUAL SEPATU DAN SENDAL DENGAN HARGA DI BAWAH 90.000 LHOOO .... ?????????????????YUK BURUANN D FOLOW IG KITA SIST ... ?????,elongasi,0,0
d,di,MENJUAL SEPATU DAN SENDAL DENGAN HARGA DI BAWAH 90.000 LHOOO .... ?????????????????YUK BURUANN D FOLOW IG KITA SIST ... ?????,abreviasi,0,0
makasih,terima kasih,"Makasih udh saranin aku pake PRODUK PELANGSING ny@penampilan.ideal.store  badan aku jd langsing, gak gemuk lg kak, aku jd pede skrng mksh ya :)",akronim,0,0
udh,sudah,"Makasih udh saranin aku pake PRODUK PELANGSING ny@penampilan.ideal.store  badan aku jd langsing, gak gemuk lg kak, aku jd pede skrng mksh ya :)",abreviasi,0,0
saranin,menyarankan,"Makasih udh saranin aku pake PRODUK PELANGSING ny@penampilan.ideal.store  badan aku jd langsing, gak gemuk lg kak, aku jd pede skrng mksh ya :)",afiksasi,0,0
pake,pakai,"Makasih udh saranin aku pake PRODUK PELANGSING ny@penampilan.ideal.store  badan aku jd langsing, gak gemuk lg kak, aku jd pede skrng mksh ya :)",monoftongisasi,0,0
jd,jadi,"Makasih udh saranin aku pake PRODUK PELANGSING ny@penampilan.ideal.store  badan aku jd langsing, gak gemuk lg kak, aku jd pede skrng mksh ya :)",abreviasi,0,0
gak,enggak,"Makasih udh saranin aku pake PRODUK PELANGSING ny@penampilan.ideal.store  badan aku jd langsing, gak gemuk lg kak, aku jd pede skrng mksh ya :)",zeroisasi,0,0
lg,lagi,"Makasih udh saranin aku pake PRODUK PELANGSING ny@penampilan.ideal.store  badan aku jd langsing, gak gemuk lg kak, aku jd pede skrng mksh ya :)",abreviasi,0,0
jd,jadi,"Makasih udh saranin aku pake PRODUK PELANGSING ny@penampilan.ideal.store  badan aku jd langsing, gak gemuk lg kak, aku jd pede skrng mksh ya :)",abreviasi,0,0
pede,percaya diri,"Makasih udh saranin aku pake PRODUK PELANGSING ny@penampilan.ideal.store  badan aku jd langsing, gak gemuk lg kak, aku jd pede skrng mksh ya :)",akronim,0,0
skrng,sekarang,"Makasih udh saranin aku pake PRODUK PELANGSING ny@penampilan.ideal.store  badan aku jd langsing, gak gemuk lg kak, aku jd pede skrng mksh ya :)",abreviasi,0,0
mksh,terima kasih,"Makasih udh saranin aku pake PRODUK PELANGSING ny@penampilan.ideal.store  badan aku jd langsing, gak gemuk lg kak, aku jd pede skrng mksh ya :)",akronim,abreviasi,0
silahkan,silakan,"Converse 160 ribu dan vans 190 ribu, semua kualitas grade ori dan include box & tag. Silahkan cek ig @sfashion_shop atau @murah_converse_shoes",zeroisasi,0,0
yg,yang,"Ajaib produknya ka , banyak orang yg bilang ke aku muka aku lebih bersih dan putih garagara produk MASKER JERAWAT daril@DR_BEAUTY_FASHION yg di rekomendain kaka , makasih ya ka.",abreviasi,0,0
yg,yang,"Ajaib produknya ka , banyak orang yg bilang ke aku muka aku lebih bersih dan putih garagara produk MASKER JERAWAT daril@DR_BEAUTY_FASHION yg di rekomendain kaka , makasih ya ka.",abreviasi,0,0
rekomendain,rekomendasikan,"Ajaib produknya ka , banyak orang yg bilang ke aku muka aku lebih bersih dan putih garagara produk MASKER JERAWAT daril@DR_BEAUTY_FASHION yg di rekomendain kaka , makasih ya ka.",afiksasi,salah ketik,0
kaka,kakak,"Ajaib produknya ka , banyak orang yg bilang ke aku muka aku lebih bersih dan putih garagara produk MASKER JERAWAT daril@DR_BEAUTY_FASHION yg di rekomendain kaka , makasih ya ka.",zeroisasi,0,0
makasih,terima kasih,"Ajaib produknya ka , banyak orang yg bilang ke aku muka aku lebih bersih dan putih garagara produk MASKER JERAWAT daril@DR_BEAUTY_FASHION yg di rekomendain kaka , makasih ya ka.",akronim,0,0
cntik,cantik,duh cntik bngt happy birthday ya ...,abreviasi,0,0
bngt,banget,duh cntik bngt happy birthday ya ...,abreviasi,0,0
trussss,terus,Happy birthday kak .. Sukses trussss,zeroisasi,elongasi,0
yah,ya,"Happy birthday to you acha... sukses selalu yah, & apa yg di cita cita kan terkabul. Amin",anaptiksis,0,0
tp,tapi,Udah lama nikah tp blm juga di karuniai momongan? Miom. Kista. Troch. Tub falopi. Haid tdk lancar. Pcos. Kelainan sperma dll?? Yukk consulkan apapun keluhannya & temukan solusinya. Penyakit sembuh & cpt dikaruniai momongan. Mau?? Insya Allah kami bisa mewujudkannya:):)add bbm kmi 5B98C9D8,abreviasi,0,0
blm,belum,Udah lama nikah tp blm juga di karuniai momongan? Miom. Kista. Troch. Tub falopi. Haid tdk lancar. Pcos. Kelainan sperma dll?? Yukk consulkan apapun keluhannya & temukan solusinya. Penyakit sembuh & cpt dikaruniai momongan. Mau?? Insya Allah kami bisa mewujudkannya:):)add bbm kmi 5B98C9D8,abreviasi,0,0
